SK_ID_CURR,TARGET
100001,0.2835443920225643
100005,0.4973499447181972
100013,0.13974993477710068
100028,0.19009470681336751
100038,0.46267239594550885
100042,0.16626941262856304
100057,0.14967937946221146
100065,0.348022278343515
100066,0.14116827785263145
100067,0.5826643451718805
100074,0.31539956662606433
100090,0.31579309987919824
100091,0.4919186305628386
100092,0.5493638553567016
100106,0.22366945024970258
100107,0.36851328006830253
100109,0.2913910158687588
100117,0.1253051448176071
100128,0.46064403117658165
100141,0.20431463295854363
100150,0.12534250489146972
100168,0.0826779200633135
100169,0.1681990697338435
100170,0.2386700838199887
100171,0.14384046425543223
100172,0.4149407433278539
100184,0.4396158212290695
100187,0.30674784121022663
100212,0.21415809351455767
100222,0.3805747610773059
100223,0.15243998949138649
100232,0.16734779533126307
100241,0.5239454842814583
100245,0.1602699788570753
100253,0.12649698757042158
100256,0.3931696019264252
100271,0.0883391053664699
100278,0.6277161571544132
100280,0.07302062273421608
100306,0.47021394148380197
100311,0.5899953200650382
100312,0.07141247001282176
100330,0.3891475476988449
100331,0.22116551995458747
100352,0.3118366943266747
100358,0.4759221256380588
100367,0.1878194378909543
100382,0.5108046698681339
100384,0.3967160455214647
100385,0.33448892255285007
100386,0.30315653267564285
100399,0.16478667183610335
100404,0.4622404196914094
100416,0.16341415601432285
100422,0.3298049245581212
100426,0.23681431537999728
100438,0.23692769070627678
100444,0.37257701935637666
100445,0.4019703324761122
100446,0.5347586098308896
100447,0.23654279405483483
100450,0.3126452912959426
100466,0.18172217922597797
100483,0.26181468028250315
100484,0.09016092247953494
100494,0.34927229467261456
100510,0.4788948112923807
100512,0.17066802686777607
100517,0.17232139746042807
100548,0.3137269769452334
100551,0.18033574479874775
100552,0.41344632874524573
100553,0.10965695456796386
100561,0.49341125071492703
100568,0.7232287780972939
100569,0.20628265529883777
100591,0.299632730480605
100592,0.09962366111914024
100602,0.3268135043192259
100607,0.21810654952827754
100613,0.24478725360351206
100617,0.5100703031586026
100618,0.2855699879950151
100622,0.31185495173122896
100625,0.3679657470603499
100677,0.5112849798086055
