SK_ID_CURR,TARGET
100001,0.213792006116357
100005,0.4062228013278242
100013,0.10859115126282669
100028,0.14113469368744186
100038,0.5217211620822515
100042,0.19669842378251137
100057,0.14938919711797694
100065,0.16132428938533197
100066,0.08113630285709489
100067,0.4217940826759976
100074,0.2939705372304029
100090,0.181863576615779
100091,0.44769224978602085
100092,0.44169346634106343
100106,0.20257065832772753
100107,0.4211094259033235
100109,0.258826843054246
100117,0.14215699997812967
100128,0.3828239350627134
100141,0.19802545151209913
100150,0.07815997479122755
100168,0.06981545940406944
100169,0.2362509946583008
100170,0.21855109064948736
100171,0.1920415332750623
100172,0.4053358920671627
100184,0.22138159929236745
100187,0.3059956395198599
100212,0.22893230278740842
100222,0.3351960765168009
100223,0.08998820151097593
100232,0.1274487316423691
100241,0.6028352347347281
100245,0.1687986524088113
100253,0.18598389375781035
100256,0.25528124858190115
100271,0.10502108606687492
100278,0.5298852280283634
100280,0.09296792444679744
100306,0.4338562335124294
100311,0.681870388805101
100312,0.0937534282150096
100330,0.4286841954550356
100331,0.1991613937291724
100352,0.4240374268043033
100358,0.28373828650468474
100367,0.16925367991351958
100382,0.620113029772279
100384,0.2906304245920685
100385,0.28466189643089757
100386,0.45336764778703886
100399,0.10095529334697462
100404,0.3735560465709948
100416,0.18034044805874158
100422,0.3435384003197142
100426,0.23028011441194204
100438,0.20425896871551807
100444,0.38257203112720956
100445,0.532691648661249
100446,0.5293500655227814
100447,0.13083234231690197
100450,0.27320323193764146
100466,0.09834431028569963
100483,0.24900741127122697
100484,0.04669451127158378
100494,0.174661082396951
100510,0.6614402373880302
100512,0.10002878525703028
100517,0.16579265151357667
100548,0.17935040796473886
100551,0.2281463249801111
100552,0.3718182424474557
100553,0.14305216412549873
100561,0.38654064449559405
100568,0.7433579022052161
100569,0.28121671079398747
100591,0.3091496001607397
100592,0.16661302972149883
100602,0.35188961256656814
100607,0.2773078136185801
100613,0.3153308652555277
100617,0.6845425262133581
100618,0.2856254047877702
100622,0.08686921474389564
100625,0.5785382705869968
100677,0.4998893849875582
100699,0.1622566361702878
100702,0.7357753934588788
100711,0.3780389266453353
100729,0.49751873764870913
100740,0.5169380118351228
100744,0.47606906874481897
100745,0.2708396105128751
100747,0.19893708574295446
100751,0.7151105400885703
100752,0.30564232088708143
100753,0.5531390774372239
100754,0.5432337449060609
100760,0.11208141541601714
100762,0.302806282727504
100763,0.3963948776646376
100765,0.09819773126516212
100770,0.25896812485398873
100772,0.10723838894204756
100777,0.15786680328479014
100791,0.1751749602396324
100792,0.06661414222184471
100797,0.092421742395662
100823,0.14656565696478163
100826,0.18373945322023483
100830,0.14067483424705246
100836,0.5270895743720909
100872,0.24304861160811356
100910,0.23662177328739753
100913,0.6619654867271157
100918,0.22496877853170616
100931,0.052334152177048565
100952,0.19828157075456954
100953,0.17759145726211076
100965,0.7870682418285587
100970,0.2572823316737762
100982,0.4221404443012507
100983,0.7340665187751796
100984,0.16915630247016458
100987,0.2723026048234055
100997,0.4154104723491938
100998,0.30609569653937596
101002,0.20993817758634306
101005,0.5817134224794848
101008,0.49853746325429804
101020,0.4176260457221246
101021,0.21592123434577298
101024,0.24509596698856478
101025,0.2773594957738972
101026,0.28436902756768706
101031,0.09274243020837689
101041,0.15002001718262248
101051,0.09819181716035945
101055,0.21828844715619522
101056,0.6567388501036411
101057,0.2539987644527231
101064,0.1990579846165263
101079,0.46312981864776914
101087,0.2068893461812621
101090,0.12897911120781053
101092,0.4706574833821084
101097,0.4590643733974105
101099,0.08268908156227466
101107,0.34971899075875845
101118,0.2846065216504289
101125,0.4700389935823421
101126,0.14734303564822948
101128,0.07383497834719237
101136,0.3443509986099227
101140,0.5243682340710498
101149,0.544501199589769
101160,0.2548939039788921
101169,0.44503847741301344
101181,0.16253813366221528
101186,0.1652866943450501
101190,0.45592323315461714
101193,0.3258417557384854
101194,0.4718710176186804
101198,0.42372126148546535
101200,0.13890210762834396
101204,0.11994448616186124
101211,0.2754234396003854
101213,0.4154050564009207
101223,0.19660407868391466
101225,0.4416246631620189
101237,0.4709876353799163
101243,0.3442275997304954
101244,0.46438513948120186
101258,0.15630462751264795
101259,0.5268588018209275
101268,0.45011091079053184
101269,0.13681632022889734
101271,0.3399454772142933
101279,0.2103275512963884
101281,0.42035324968615256
101287,0.16244546752340247
101292,0.1827569668323585
101294,0.21550545736736784
101296,0.3690875166506026
101297,0.1847506934849734
101299,0.34081804296940293
101301,0.2873333006367885
101305,0.5754865470027047
101308,0.5780090854868415
101318,0.0965739412325187
101327,0.5752174360177982
101329,0.11294966873903847
101332,0.22500413779330272
101337,0.3337491509333821
101343,0.09745420394204796
101345,0.07529195658965433
101346,0.15156204779806243
101353,0.16315617577304115
101354,0.5819372521266137
101355,0.6421127968615744
101356,0.13331857031690822
101362,0.27264933463121166
101363,0.5583073752708624
101365,0.10779771523851431
101366,0.3676602928619573
101367,0.437911311286756
101368,0.0711538532134381
101374,0.411163164859115
101380,0.1094004655550481
101383,0.10465400044675732
101398,0.1156608008230793
101399,0.6923566236057295
101401,0.5599825867822477
101412,0.34034092399347055
101426,0.17467744081313039
101427,0.640627255254706
101428,0.33888295454011
101429,0.356036320804551
101434,0.1804737574049603
101440,0.21618653527816736
101448,0.3392518655196377
101449,0.2116662336675799
101465,0.2072042887711263
101467,0.0758038847993591
101472,0.3094425548314276
101478,0.4402097220381778
101497,0.31576931484773085
101504,0.2794601060226588
101547,0.19922445041193068
101548,0.4837864140188317
101555,0.45818336347924865
101570,0.15414407083037251
101572,0.2697852498239024
101578,0.23919243109574212
101580,0.7007289354420425
101588,0.5737616611420989
101602,0.11428928932460808
101610,0.4319086821836654
101614,0.23892943344489392
101616,0.16679640449360764
101643,0.35020003808011396
101644,0.135412445245346
101649,0.2944264845619438
101650,0.18660829714408333
101665,0.08364341596839941
101667,0.4482416542861361
101669,0.20707871824918866
101674,0.3940727332650436
101675,0.12151425661968465
101678,0.39523482406931665
101682,0.4931810113248514
101686,0.2219124670266594
101697,0.5318953183593297
101700,0.7692060929580787
101711,0.16243462529643318
101714,0.16870301284119907
101715,0.6353729335735327
101728,0.22548449497550113
101732,0.36892690038742953
101757,0.4885754075120689
101758,0.2462214175535298
101759,0.3783719137447673
101762,0.1260051096062982
101764,0.19244850996947674
101780,0.6612828992114004
101784,0.0602647046475086
101789,0.09538975325437214
101816,0.31433681975316624
101819,0.14388892815429163
101827,0.09132232782258981
101863,0.4162920590365416
101867,0.335804927527725
101870,0.08059426623098633
101873,0.5525557234132625
101878,0.5495891021361002
101879,0.16038058352332832
101880,0.08301972340050597
101887,0.20595013953913918
101897,0.1329081114529116
101901,0.37892600719368
101903,0.6684182586682152
101920,0.07329977366461125
101921,0.23550251093764343
101922,0.27779718161918227
101961,0.4565850368892998
101962,0.0875923802858417
101971,0.13923747679755502
101976,0.47767666597581376
102002,0.3688073428059987
102005,0.12369169064317494
102007,0.7439972716580618
102017,0.0956941027607396
